id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
197798263,0.03221200,2.37500000,0.07650350,1603171892404,True,True
197798264,0.03221200,1.55200000,0.04999302,1603171892764,True,True
197798265,0.03221200,16.81500000,0.54164478,1603171893404,True,True
197798266,0.03221200,0.04600000,0.00148175,1603171893404,True,True
197798267,0.03221200,0.04100000,0.00132069,1603171893404,True,True
197798268,0.03221200,2.83900000,0.09144986,1603171893520,True,True
197798269,0.03221200,3.63600000,0.11712283,1603171895013,False,True
197798270,0.03221300,0.08700000,0.00280253,1603171895821,False,True
197798271,0.03221100,1.00000000,0.03221100,1603171897839,True,True
197798272,0.03221200,0.20000000,0.00644240,1603171897982,False,True
197798273,0.03221100,0.31000000,0.00998541,1603171898126,True,True
197798274,0.03221100,0.31000000,0.00998541,1603171898435,True,True
197798275,0.03221200,0.31000000,0.00998572,1603171898777,True,True
197798276,0.03221200,0.31000000,0.00998572,1603171898967,True,True
197798277,0.03221100,0.31000000,0.00998541,1603171899065,True,True
197798278,0.03221100,0.20000000,0.00644220,1603171899139,True,True
197798279,0.03221100,0.07800000,0.00251245,1603171899574,True,True
197798280,0.03221100,0.07800000,0.00251245,1603171899577,True,True
197798281,0.03221200,3.50400000,0.11287084,1603171899600,False,True
197798282,0.03221100,0.11500000,0.00370426,1603171899765,True,True
197798283,0.03221100,2.11200000,0.06802963,1603171899846,True,True
197798284,0.03221200,3.18500000,0.10259522,1603171904644,False,True
197798285,0.03221100,1.70700000,0.05498417,1603171904712,True,True
197798286,0.03221300,0.01000000,0.00032213,1603171906665,False,True
197798287,0.03221300,2.55100000,0.08217536,1603171908011,False,True
197798288,0.03221300,21.35200000,0.68781197,1603171913067,False,True
197798289,0.03221400,0.01000000,0.00032214,1603171913067,False,True
197798290,0.03221500,24.00000000,0.77316000,1603171913067,False,True
197798291,0.03221500,4.66800000,0.15037962,1603171913067,False,True
197798292,0.03221300,0.11200000,0.00360785,1603171913677,True,True
197798293,0.03221000,0.00600000,0.00019326,1603171919709,True,True
197798294,0.03221000,0.06100000,0.00196481,1603171919709,True,True
197798295,0.03221000,0.01300000,0.00041873,1603171919709,True,True
197798296,0.03221000,7.05700000,0.22730597,1603171920078,False,True
197798297,0.03221000,0.78400000,0.02525264,1603171926450,False,True
197798298,0.03221000,3.56900000,0.11495749,1603171928597,False,True
197798299,0.03221000,2.45400000,0.07904334,1603171928626,False,True
197798300,0.03221000,0.35900000,0.01156339,1603171928721,False,True
197798301,0.03221400,0.03100000,0.00099863,1603171935827,False,True
197798302,0.03221400,0.03100000,0.00099863,1603171937830,False,True
197798303,0.03221500,0.01000000,0.00032215,1603171938826,False,True
197798304,0.03221800,0.02100000,0.00067657,1603171938826,False,True
197798305,0.03221800,0.01500000,0.00048327,1603171940874,False,True
197798306,0.03221600,1.00000000,0.03221600,1603171942425,True,True
197798307,0.03221600,1.00000000,0.03221600,1603171943292,True,True
197798308,0.03221500,1.03500000,0.03334252,1603171943292,True,True
197798309,0.03221500,1.00000000,0.03221500,1603171943302,True,True
